ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere
ARM,2015,11,,,,130.707,130.707,2015-11-01,Other,0.0,None,Regular,Q4,November,Northern
ARM,2015,12,,,,153.122,153.122,2015-12-01,Other,2.0,"Spitak Remembrance Day, New Year's Eve",Winter_Holidays,Q4,December,Northern
ARM,2016,1,,,,137.303,137.303,2016-01-01,Other,8.0,"New Year's Day, New Year's Day (Day 2), New Year's Day (Day 3)",Winter_Holidays,Q1,January,Northern
ARM,2016,2,,,,113.729,113.729,2016-02-01,Other,2.0,"Feast of Saint Vartan, Valentine's Day",Regular,Q1,February,Northern
ARM,2016,3,,,,133.666,133.666,2016-03-01,Other,5.0,"Good Friday, Holy Saturday, Easter Sunday",Spring_Holidays,Q1,March,Northern
ARM,2016,4,,,,131.829,131.829,2016-04-01,Other,2.0,"Motherhood and Beauty Day, Genocide Remembrance Day",Spring_Holidays,Q2,April,Northern
ARM,2016,5,,,,147.319,147.319,2016-05-01,Other,4.0,"Yerkrapah Day, Labour Day/May Day, Victory and Peace Day",Regular,Q2,May,Northern
ARM,2016,6,,,,175.276,175.276,2016-06-01,Other,2.0,"Children's Day, Fathers' Day",Regular,Q2,June,Northern
ARM,2016,7,,,,227.41,227.41,2016-07-01,Other,2.0,"Vardavar, Constitution Day",Summer_Holidays,Q3,July,Northern
ARM,2016,8,,,,255.252,255.252,2016-08-01,Other,0.0,None,Regular,Q3,August,Northern
ARM,2016,9,,,,220.716,220.716,2016-09-01,Other,2.0,"Knowledge and Literature Day, Independence Day",Regular,Q3,September,Northern
ARM,2016,10,,,,205.426,205.426,2016-10-01,Other,2.0,"Translators' Day, Halloween",Regular,Q4,October,Northern
ARM,2016,11,,,,168.596,168.596,2016-11-01,Other,0.0,None,Regular,Q4,November,Northern
ARM,2016,12,,,,189.018,189.018,2016-12-01,Other,2.0,"Spitak Remembrance Day, New Year's Eve",Winter_Holidays,Q4,December,Northern
ARM,2017,1,,,,168.741,168.741,2017-01-01,Other,8.0,"New Year's Day, New Year's Day (Day 2), New Year's Day (Day 3)",Winter_Holidays,Q1,January,Northern
ARM,2017,2,,,,132.039,132.039,2017-02-01,Other,2.0,"Valentine's Day, Feast of Saint Vartan",Regular,Q1,February,Northern
ARM,2017,3,,,,165.512,165.512,2017-03-01,Other,1.0,International Women's Day,Spring_Holidays,Q1,March,Northern
ARM,2017,4,,,,183.108,183.108,2017-04-01,Other,6.0,"Motherhood and Beauty Day, Good Friday, Holy Saturday",Spring_Holidays,Q2,April,Northern
ARM,2017,5,,,,198.182,198.182,2017-05-01,Other,4.0,"Yerkrapah Day, Labour Day/May Day, Victory and Peace Day",Regular,Q2,May,Northern
ARM,2017,6,,,,211.252,211.252,2017-06-01,Other,2.0,"Children's Day, Fathers' Day",Regular,Q2,June,Northern
ARM,2017,7,,,,270.751,270.751,2017-07-01,Other,2.0,"Vardavar, Constitution Day",Summer_Holidays,Q3,July,Northern
ARM,2017,8,,,,281.345,281.345,2017-08-01,Other,0.0,None,Regular,Q3,August,Northern
ARM,2017,9,,,,245.364,245.364,2017-09-01,Other,2.0,"Knowledge and Literature Day, Independence Day",Regular,Q3,September,Northern
ARM,2017,10,,,,220.726,220.726,2017-10-01,Other,2.0,"Translators' Day, Halloween",Regular,Q4,October,Northern
ARM,2017,11,,,,178.748,178.748,2017-11-01,Other,0.0,None,Regular,Q4,November,Northern
ARM,2017,12,,,,192.482,192.482,2017-12-01,Other,2.0,"Spitak Remembrance Day, New Year's Eve",Winter_Holidays,Q4,December,Northern
AUS,2010,1,6568.0,4085.0,2483.0,,6568.0,2010-01-01,Oceania,2.0,"New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2010,2,5941.0,3911.0,2030.0,,5941.0,2010-02-01,Oceania,2.0,"Chinese New Year, Valentine's Day",Regular,Q1,February,Southern
AUS,2010,3,6554.0,4408.0,2146.0,,6554.0,2010-03-01,Oceania,3.0,"St Patrick's Day, Harmony Day, Canberra Day",Spring_Holidays,Q1,March,Southern
AUS,2010,4,6415.0,4352.0,2063.0,,6415.0,2010-04-01,Oceania,5.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2010,5,6040.0,4153.0,1886.0,,6040.0,2010-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2010,6,6254.0,4158.0,2096.0,,6254.0,2010-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2010,7,7034.0,4633.0,2401.0,,7034.0,2010-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2010,8,6733.0,4519.0,2214.0,,6733.0,2010-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2010,9,6930.0,4613.0,2316.0,,6930.0,2010-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2010,10,7205.0,4832.0,2373.0,,7205.0,2010-10-01,Oceania,1.0,Halloween,Regular,Q4,October,Southern
AUS,2010,11,6804.0,4598.0,2206.0,,6804.0,2010-11-01,Oceania,3.0,"Diwali/Deepavali, Remembrance Day, First Sunday of Advent",Regular,Q4,November,Southern
AUS,2010,12,7269.0,4692.0,2577.0,,7269.0,2010-12-01,Oceania,6.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Southern
AUS,2011,1,7096.0,4387.0,2709.0,,7096.0,2011-01-01,Oceania,2.0,"New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2011,2,6043.0,3923.0,2120.0,,6043.0,2011-02-01,Oceania,2.0,"Chinese New Year, Valentine's Day",Regular,Q1,February,Southern
AUS,2011,3,6647.0,4535.0,2112.0,,6647.0,2011-03-01,Oceania,3.0,"St Patrick's Day, Harmony Day, Canberra Day",Spring_Holidays,Q1,March,Southern
AUS,2011,4,6810.0,4525.0,2285.0,,6810.0,2011-04-01,Oceania,6.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2011,5,6458.0,4378.0,2079.0,,6458.0,2011-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2011,6,6250.0,4094.0,2156.0,,6250.0,2011-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2011,7,7216.0,4684.0,2532.0,,7216.0,2011-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2011,8,6859.0,4550.0,2309.0,,6859.0,2011-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2011,9,6949.0,4547.0,2402.0,,6949.0,2011-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2011,10,7168.0,4691.0,2476.0,,7168.0,2011-10-01,Oceania,2.0,"Diwali/Deepavali, Halloween",Regular,Q4,October,Southern
AUS,2011,11,6880.0,4577.0,2303.0,,6880.0,2011-11-01,Oceania,2.0,"Remembrance Day, First Sunday of Advent",Regular,Q4,November,Southern
AUS,2011,12,7226.0,4555.0,2671.0,,7226.0,2011-12-01,Oceania,6.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Southern
AUS,2012,1,7276.0,4472.0,2804.0,,7276.0,2012-01-01,Oceania,4.0,"Chinese New Year, New Year's Day, New Year's Day observed",Winter_Holidays,Q1,January,Southern
AUS,2012,2,6342.0,4121.0,2221.0,,6342.0,2012-02-01,Oceania,1.0,Valentine's Day,Regular,Q1,February,Southern
AUS,2012,3,6978.0,4653.0,2325.0,,6978.0,2012-03-01,Oceania,4.0,"St Patrick's Day, Harmony Day, National Close the Gap Day",Spring_Holidays,Q1,March,Southern
AUS,2012,4,6908.0,4529.0,2379.0,,6908.0,2012-04-01,Oceania,5.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2012,5,6559.0,4460.0,2099.0,,6559.0,2012-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2012,6,6716.0,4355.0,2361.0,,6716.0,2012-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2012,7,7434.0,4838.0,2595.0,,7434.0,2012-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2012,8,7172.0,4754.0,2419.0,,7172.0,2012-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2012,9,7320.0,4787.0,2533.0,,7320.0,2012-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2012,10,7613.0,5040.0,2573.0,,7613.0,2012-10-01,Oceania,1.0,Halloween,Regular,Q4,October,Southern
AUS,2012,11,7349.0,4898.0,2451.0,,7349.0,2012-11-01,Oceania,2.0,"Remembrance Day, Diwali/Deepavali",Regular,Q4,November,Southern
AUS,2012,12,7595.0,4745.0,2850.0,,7595.0,2012-12-01,Oceania,5.0,"First Sunday of Advent, Christmas Eve, New Year's Eve",Winter_Holidays,Q4,December,Southern
AUS,2013,1,7515.0,4628.0,2887.0,,7515.0,2013-01-01,Oceania,3.0,"New Year's Day, Australia Day, Australia Day observed",Winter_Holidays,Q1,January,Southern
AUS,2013,2,6442.0,4128.0,2313.0,,6442.0,2013-02-01,Oceania,2.0,"Chinese New Year, Valentine's Day",Regular,Q1,February,Southern
AUS,2013,3,7221.0,4724.0,2497.0,,7221.0,2013-03-01,Oceania,7.0,"Holy Saturday, St Patrick's Day, Harmony Day",Spring_Holidays,Q1,March,Southern
AUS,2013,4,7179.0,4729.0,2450.0,,7179.0,2013-04-01,Oceania,2.0,"Easter Monday, ANZAC Day",Spring_Holidays,Q2,April,Southern
AUS,2013,5,6777.0,4503.0,2274.0,,6777.0,2013-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2013,6,6903.0,4435.0,2468.0,,6903.0,2013-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2013,7,7848.0,5052.0,2795.0,,7848.0,2013-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2013,8,7490.0,4845.0,2644.0,,7490.0,2013-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2013,9,7470.0,4789.0,2681.0,,7470.0,2013-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2013,10,7889.0,5180.0,2710.0,,7889.0,2013-10-01,Oceania,1.0,Halloween,Regular,Q4,October,Southern
AUS,2013,11,7360.0,4806.0,2553.0,,7360.0,2013-11-01,Oceania,2.0,"Diwali/Deepavali, Remembrance Day",Regular,Q4,November,Southern
AUS,2013,12,7997.0,4927.0,3071.0,,7997.0,2013-12-01,Oceania,5.0,"First Sunday of Advent, Christmas Eve, New Year's Eve",Winter_Holidays,Q4,December,Southern
AUS,2014,1,7992.0,4790.0,3202.0,12600.04,7992.0,2014-01-01,Oceania,4.0,"Chinese New Year, New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2014,2,6697.0,4207.0,2490.0,10731.179,6697.0,2014-02-01,Oceania,1.0,Valentine's Day,Regular,Q1,February,Southern
AUS,2014,3,7277.0,4745.0,2532.0,11823.253,7277.0,2014-03-01,Oceania,4.0,"St Patrick's Day, National Close the Gap Day, Harmony Day",Spring_Holidays,Q1,March,Southern
AUS,2014,4,7467.0,4757.0,2710.0,12026.674,7467.0,2014-04-01,Oceania,5.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2014,5,6977.0,4529.0,2449.0,11312.633,6977.0,2014-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2014,6,7033.0,4447.0,2585.0,11296.644,7033.0,2014-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2014,7,7956.0,4998.0,2957.0,12768.295,7956.0,2014-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2014,8,7540.0,4796.0,2744.0,12158.529,7540.0,2014-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2014,9,7586.0,4805.0,2781.0,12210.658,7586.0,2014-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2014,10,8093.0,5239.0,2855.0,13140.036,8093.0,2014-10-01,Oceania,2.0,"Diwali/Deepavali, Halloween",Regular,Q4,October,Southern
AUS,2014,11,7436.0,4767.0,2669.0,12001.636,7436.0,2014-11-01,Oceania,2.0,"Remembrance Day, First Sunday of Advent",Regular,Q4,November,Southern
AUS,2014,12,8046.0,4886.0,3160.0,12757.249,8046.0,2014-12-01,Oceania,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Southern
AUS,2015,1,7914.0,4631.0,3283.0,12385.241,7914.0,2015-01-01,Oceania,2.0,"New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2015,2,6835.0,4183.0,2652.0,10859.13,6835.0,2015-02-01,Oceania,2.0,"Valentine's Day, Chinese New Year",Regular,Q1,February,Southern
AUS,2015,3,7594.0,4792.0,2802.0,12200.75,7594.0,2015-03-01,Oceania,4.0,"St Patrick's Day, National Close the Gap Day, Harmony Day",Spring_Holidays,Q1,March,Southern
AUS,2015,4,7469.0,4722.0,2747.0,12013.986,7469.0,2015-04-01,Oceania,5.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2015,5,7029.0,4502.0,2527.0,11354.829,7029.0,2015-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2015,6,7121.0,4433.0,2689.0,11379.639,7121.0,2015-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2015,7,8203.0,5113.0,3089.0,13129.639,8203.0,2015-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2015,8,7638.0,4767.0,2871.0,12226.35,7638.0,2015-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2015,9,7800.0,4867.0,2933.0,12483.423,7800.0,2015-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2015,10,8181.0,5159.0,3022.0,13143.209,8181.0,2015-10-01,Oceania,1.0,Halloween,Regular,Q4,October,Southern
AUS,2015,11,7741.0,4918.0,2824.0,12457.305,7741.0,2015-11-01,Oceania,3.0,"Diwali/Deepavali, Remembrance Day, First Sunday of Advent",Regular,Q4,November,Southern
AUS,2015,12,8456.0,5028.0,3428.0,13294.981,8456.0,2015-12-01,Oceania,5.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Southern
AUS,2016,1,8353.0,4793.0,3560.0,12974.713,8353.0,2016-01-01,Oceania,2.0,"New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2016,2,7376.0,4441.0,2936.0,11631.188,7376.0,2016-02-01,Oceania,2.0,"Chinese New Year, Valentine's Day",Regular,Q1,February,Southern
AUS,2016,3,7958.0,4949.0,3009.0,12704.455,7958.0,2016-03-01,Oceania,8.0,"Holy Saturday, National Close the Gap Day, St Patrick's Day",Spring_Holidays,Q1,March,Southern
AUS,2016,4,7773.0,4814.0,2959.0,12384.42,7773.0,2016-04-01,Oceania,1.0,ANZAC Day,Spring_Holidays,Q2,April,Southern
AUS,2016,5,7329.0,4638.0,2691.0,11764.387,7329.0,2016-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2016,6,7485.0,4579.0,2906.0,11868.052,7485.0,2016-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2016,7,8564.0,5156.0,3408.0,13516.474,8564.0,2016-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2016,8,7920.0,4857.0,3063.0,12562.129,7920.0,2016-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2016,9,8205.0,5029.0,3176.0,13025.711,8205.0,2016-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2016,10,8436.0,5210.0,3226.0,13435.015,8436.0,2016-10-01,Oceania,2.0,"Diwali/Deepavali, Halloween",Regular,Q4,October,Southern
AUS,2016,11,8047.0,5022.0,3026.0,12851.41,8047.0,2016-11-01,Oceania,2.0,"Remembrance Day, First Sunday of Advent",Regular,Q4,November,Southern
AUS,2016,12,8766.0,5108.0,3658.0,13668.07,8766.0,2016-12-01,Oceania,6.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Southern
AUS,2017,1,8746.0,4944.0,3802.0,13495.49,8746.0,2017-01-01,Oceania,4.0,"Chinese New Year, New Year's Day, New Year's Day observed",Winter_Holidays,Q1,January,Southern
AUS,2017,2,7298.0,4327.0,2971.0,11445.309,7298.0,2017-02-01,Oceania,1.0,Valentine's Day,Regular,Q1,February,Southern
AUS,2017,3,8031.0,4971.0,3059.0,12787.257,8031.0,2017-03-01,Oceania,4.0,"National Close the Gap Day, St Patrick's Day, Harmony Day",Spring_Holidays,Q1,March,Southern
AUS,2017,4,8215.0,4908.0,3308.0,12922.235,8215.0,2017-04-01,Oceania,5.0,"Holy Saturday, Easter Sunday, Good Friday",Spring_Holidays,Q2,April,Southern
AUS,2017,5,7583.0,4712.0,2871.0,12080.063,7583.0,2017-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2017,6,7755.0,4661.0,3094.0,12204.838,7755.0,2017-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2017,7,8809.0,5269.0,3541.0,13861.121,8809.0,2017-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2017,8,8197.0,4947.0,3250.0,12884.27,8197.0,2017-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2017,9,8367.0,5036.0,3330.0,13190.219,8367.0,2017-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2017,10,8754.0,5384.0,3370.0,13909.423,8754.0,2017-10-01,Oceania,2.0,"Diwali/Deepavali, Halloween",Regular,Q4,October,Southern
AUS,2017,11,8373.0,5181.0,3192.0,13325.637,8373.0,2017-11-01,Oceania,1.0,Remembrance Day,Regular,Q4,November,Southern
AUS,2017,12,9037.0,5210.0,3827.0,14038.212,9037.0,2017-12-01,Oceania,5.0,"First Sunday of Advent, Christmas Eve, New Year's Eve",Winter_Holidays,Q4,December,Southern
AUS,2018,1,8929.0,5044.0,3885.0,,8929.0,2018-01-01,Oceania,2.0,"New Year's Day, Australia Day",Winter_Holidays,Q1,January,Southern
AUS,2018,2,7692.0,4505.0,3188.0,,7692.0,2018-02-01,Oceania,2.0,"Valentine's Day, Chinese New Year",Regular,Q1,February,Southern
AUS,2018,3,8561.0,5190.0,3370.0,,8561.0,2018-03-01,Oceania,6.0,"Holy Saturday, National Close the Gap Day, St Patrick's Day",Spring_Holidays,Q1,March,Southern
AUS,2018,4,8402.0,5040.0,3362.0,,8402.0,2018-04-01,Oceania,3.0,"Easter Sunday, Easter Monday, ANZAC Day",Spring_Holidays,Q2,April,Southern
AUS,2018,5,7849.0,4823.0,3027.0,,7849.0,2018-05-01,Oceania,2.0,"Mother's Day, National Sorry Day",Regular,Q2,May,Southern
AUS,2018,6,7953.0,4676.0,3277.0,,7953.0,2018-06-01,Oceania,2.0,"Queen's Birthday, Queensland Day",Regular,Q2,June,Southern
AUS,2018,7,9108.0,5397.0,3711.0,,9108.0,2018-07-01,Oceania,1.0,First Day of NAIDOC Week,Summer_Holidays,Q3,July,Southern
AUS,2018,8,8613.0,5143.0,3469.0,,8613.0,2018-08-01,Oceania,0.0,None,Regular,Q3,August,Southern
AUS,2018,9,8503.0,5040.0,3463.0,,8503.0,2018-09-01,Oceania,1.0,Father's Day,Regular,Q3,September,Southern
AUS,2018,10,9000.0,5452.0,3548.0,,9000.0,2018-10-01,Oceania,1.0,Halloween,Regular,Q4,October,Southern
AUS,2018,11,8511.0,5186.0,3325.0,,8511.0,2018-11-01,Oceania,2.0,"Diwali/Deepavali, Remembrance Day",Regular,Q4,November,Southern
AUS,2018,12,9052.0,5102.0,3951.0,,9052.0,2018-12-01,Oceania,5.0,"First Sunday of Advent, Christmas Eve, New Year's Eve",Winter_Holidays,Q4,December,Southern
AUT,2010,1,1616.764,58.839,1557.925,1682.538,1616.764,2010-01-01,Europe,2.0,"New Year's Day, Epiphany",Winter_Holidays,Q1,January,Northern
AUT,2010,2,1594.077,56.496,1537.581,1656.809,1594.077,2010-02-01,Europe,0.0,None,Regular,Q1,February,Northern
AUT,2010,3,1908.254,66.905,1841.349,1981.826,1908.254,2010-03-01,Europe,1.0,Palm Sunday,Spring_Holidays,Q1,March,Northern
AUT,2010,4,1624.357,55.7,1568.657,1687.948,1624.357,2010-04-01,Europe,3.0,"Good Friday, Easter Sunday, Easter Monday",Spring_Holidays,Q2,April,Northern
AUT,2010,5,2080.848,65.071,2015.777,2157.512,2080.848,2010-05-01,Europe,4.0,"Whit Sunday, Labor Day / May Day, Ascension Day",Regular,Q2,May,Northern
AUT,2010,6,2151.684,66.718,2084.966,2236.175,2151.684,2010-06-01,Europe,1.0,Corpus Christi,Regular,Q2,June,Northern
AUT,2010,7,2401.499,63.735,2337.764,2484.734,2401.499,2010-07-01,Europe,0.0,None,Regular,Q3,July,Northern
AUT,2010,8,2356.612,61.833,2294.779,2438.407,2356.612,2010-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
AUT,2010,9,2280.317,72.0,2208.317,2374.503,2280.317,2010-09-01,Europe,1.0,European Heritage Days,Regular,Q3,September,Northern
AUT,2010,10,2085.698,71.383,2014.315,2176.753,2085.698,2010-10-01,Europe,2.0,"Reformation Day, National Day",Regular,Q4,October,Northern
AUT,2010,11,1740.819,65.968,1674.851,1817.508,1740.819,2010-11-01,Europe,3.0,"All Souls' Day, First Advent Sunday, All Saints' Day",Regular,Q4,November,Northern
AUT,2010,12,1691.526,57.468,1634.058,1763.814,1691.526,2010-12-01,Europe,5.0,"Christmas Eve, New Year's Eve, Immaculate Conception",Winter_Holidays,Q4,December,Northern
AUT,2011,1,1711.33,60.509,1650.821,1777.677,1711.33,2011-01-01,Europe,2.0,"New Year's Day, Epiphany",Winter_Holidays,Q1,January,Northern
AUT,2011,2,1667.77,59.811,1607.959,1730.343,1667.77,2011-02-01,Europe,0.0,None,Regular,Q1,February,Northern
AUT,2011,3,1977.449,68.759,1908.69,2047.369,1977.449,2011-03-01,Europe,0.0,None,Regular,Q1,March,Northern
AUT,2011,4,2015.846,54.77,1961.076,2067.068,2015.846,2011-04-01,Europe,4.0,"Palm Sunday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
AUT,2011,5,2192.972,57.841,2135.131,2253.256,2192.972,2011-05-01,Europe,1.0,Labor Day / May Day,Regular,Q2,May,Northern
AUT,2011,6,2279.147,51.863,2227.284,2333.315,2279.147,2011-06-01,Europe,4.0,"Whit Sunday, Ascension Day, Whit Monday",Regular,Q2,June,Northern
AUT,2011,7,2553.335,52.868,2500.467,2610.437,2553.335,2011-07-01,Europe,0.0,None,Regular,Q3,July,Northern
AUT,2011,8,2461.844,48.947,2412.897,2514.276,2461.844,2011-08-01,Europe,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
AUT,2011,9,2442.374,57.654,2384.72,2508.527,2442.374,2011-09-01,Europe,1.0,European Heritage Days,Regular,Q3,September,Northern
AUT,2011,10,2169.417,53.775,2115.642,2229.285,2169.417,2011-10-01,Europe,2.0,"Reformation Day, National Day",Regular,Q4,October,Northern
AUT,2011,11,1825.947,52.189,1773.758,1880.677,1825.947,2011-11-01,Europe,3.0,"All Souls' Day, First Advent Sunday, All Saints' Day",Regular,Q4,November,Northern
AUT,2011,12,1840.181,44.67,1795.511,1883.334,1840.181,2011-12-01,Europe,5.0,"Christmas Eve, New Year's Eve, Immaculate Conception",Winter_Holidays,Q4,December,Northern
AUT,2012,1,1801.994,50.187,1751.807,1850.551,1801.994,2012-01-01,Europe,2.0,"New Year's Day, Epiphany",Winter_Holidays,Q1,January,Northern
AUT,2012,2,1810.625,54.098,1756.527,1865.04,1810.625,2012-02-01,Europe,0.0,None,Regular,Q1,February,Northern
AUT,2012,3,2133.74,61.032,2072.708,2195.064,2133.74,2012-03-01,Europe,0.0,None,Regular,Q1,March,Northern
AUT,2012,4,2144.869,50.114,2094.755,2193.159,2144.869,2012-04-01,Europe,4.0,"Palm Sunday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
AUT,2012,5,2253.364,54.706,2198.658,2309.65,2253.364,2012-05-01,Europe,4.0,"Whit Sunday, Labor Day / May Day, Ascension Day",Regular,Q2,May,Northern
